GENDER,AGE,INCOME_LEVEL,TRAVEL_DAYS,COMPANION_CNT,VISITED_POI_CNT,AVG_STAY_TIME,MAIN_TRANSPORT,ADV_CONSUME_KRW,PREF_NATURE,PREF_ACTIVITY,PREF_GOURMET,PREF_REST,TOTAL_EXPENDITURE
1,45,3,1,1,3,94.4,1,25300.0,4,4,2,1,317100.0
1,26,1,2,1,6,83.6,0,82600.0,2,1,1,2,461300.0
0,22,1,3,2,9,89.9,0,101100.0,5,1,5,4,920900.0
1,28,1,1,2,1,72.0,2,157300.0,2,4,4,5,441900.0
1,46,3,2,2,2,46.8,0,155300.0,5,3,2,3,752000.0
0,55,6,2,2,4,92.3,0,42700.0,4,4,1,1,998500.0
0,35,2,1,1,7,62.7,0,3900.0,2,3,1,4,578200.0
0,20,2,1,1,5,110.5,1,4400.0,1,2,3,3,353400.0
0,34,3,2,2,10,88.9,2,51000.0,2,1,5,2,1431500.0
1,32,2,1,4,2,22.5,0,6100.0,2,3,5,4,358800.0
0,36,3,1,0,8,138.4,0,18400.0,1,3,4,2,443100.0
1,32,2,1,1,5,105.2,1,47900.0,1,3,5,4,337800.0
1,44,4,2,1,8,74.0,2,95900.0,3,5,4,4,870100.0
0,26,1,1,1,3,78.2,2,13700.0,1,1,5,2,252700.0
1,22,1,1,1,5,47.0,1,2800.0,5,5,3,4,312700.0
0,61,6,1,1,2,87.8,2,2900.0,3,2,1,3,399600.0
1,25,1,1,0,4,113.8,0,10200.0,5,3,5,3,120800.0
1,27,2,1,2,1,151.1,0,45500.0,3,1,5,1,118700.0
1,23,3,3,2,6,86.9,0,131100.0,3,1,3,1,1590800.0
1,28,1,1,4,3,91.7,0,2700.0,5,1,2,4,562400.0
0,37,2,2,0,14,131.7,0,3200.0,4,3,4,3,430100.0
1,46,3,1,1,5,49.4,2,13300.0,4,4,2,2,595900.0
1,36,2,2,1,10,95.1,0,175600.0,2,4,1,4,1059400.0
1,32,3,2,1,6,63.5,1,108000.0,4,4,2,2,859600.0
1,45,3,1,1,1,94.6,0,6900.0,2,5,1,5,91200.0
1,34,2,2,2,4,122.8,1,84000.0,4,3,4,1,718700.0
0,50,5,2,0,4,32.2,0,34500.0,2,2,3,4,306100.0
0,52,3,2,4,10,128.9,1,175800.0,2,5,1,4,2540400.0
1,20,2,1,2,1,102.6,0,15100.0,1,1,4,2,120000.0
0,43,3,4,2,12,94.9,0,25900.0,2,4,3,1,2399000.0
1,32,4,2,2,4,137.1,0,35700.0,5,1,2,2,860400.0
1,63,5,3,1,6,62.3,0,100900.0,5,5,2,2,895800.0
0,38,1,2,2,6,43.1,0,149800.0,2,4,1,1,589000.0
0,62,5,2,1,10,54.1,0,26600.0,5,3,5,5,933800.0
1,45,2,2,3,6,108.6,0,37200.0,4,4,5,3,1217800.0
0,25,3,3,0,3,72.7,1,137200.0,5,4,3,3,449800.0
1,36,1,3,1,9,59.4,1,2900.0,1,4,2,5,605200.0
1,68,6,1,1,1,55.8,2,16500.0,5,5,4,1,285700.0
1,56,4,2,1,6,96.1,0,36300.0,4,4,3,4,693200.0
0,20,1,1,1,2,89.0,0,4600.0,4,5,1,1,124100.0
1,47,2,2,1,10,40.3,1,35500.0,2,1,1,2,917200.0
1,34,2,1,3,4,41.5,0,20000.0,3,3,3,1,537600.0
1,28,1,1,1,5,71.6,0,10300.0,4,4,4,3,322900.0
0,34,2,3,1,3,122.1,1,157800.0,2,5,2,4,571000.0
1,24,3,1,1,1,75.1,0,20300.0,2,4,2,5,154100.0
1,41,3,2,1,2,38.3,0,107300.0,5,4,4,1,345400.0
0,32,2,2,1,4,87.0,1,79000.0,5,4,2,4,539200.0
0,48,3,1,2,2,91.3,1,9800.0,2,2,5,4,237000.0
0,26,1,1,0,1,38.0,1,1200.0,1,3,5,3,77800.0
1,20,3,2,1,2,47.4,0,65900.0,2,3,4,2,268200.0
1,22,1,1,1,4,116.0,2,15300.0,5,5,5,4,1741100.0
1,21,1,2,1,12,46.9,1,30200.0,4,1,3,4,712000.0
0,20,1,4,1,12,117.5,1,294700.0,1,1,2,1,4806200.0
0,28,1,1,2,1,35.9,1,26100.0,3,1,3,5,331200.0
1,37,2,1,1,6,37.2,0,1700.0,4,4,4,1,485200.0
1,24,2,1,1,2,90.8,0,20700.0,5,5,5,3,212200.0
1,31,1,2,1,6,63.6,1,14100.0,4,4,3,4,567300.0
0,30,2,1,1,7,71.3,1,20800.0,4,2,3,2,734700.0
1,56,5,1,2,3,95.3,0,24200.0,5,5,1,4,284300.0
0,51,3,2,1,10,70.3,1,8700.0,4,5,3,2,755100.0
1,30,3,3,1,12,56.8,0,27200.0,2,5,5,2,1011300.0
1,31,1,1,2,4,107.2,0,29800.0,1,2,2,2,237800.0
1,26,2,1,1,4,96.3,0,5900.0,5,5,2,5,733900.0
1,56,4,3,3,18,91.5,0,2700.0,1,2,2,1,3250500.0
0,25,1,2,1,6,89.4,0,2100.0,2,1,5,3,535000.0
0,24,1,2,1,6,61.9,1,18700.0,5,5,2,5,2256100.0
1,22,1,2,3,8,54.6,0,12700.0,2,4,2,5,1014000.0
1,22,1,4,2,20,77.9,0,46500.0,3,3,4,2,2507200.0
0,28,1,2,1,4,62.5,3,36500.0,3,2,4,5,466800.0
0,43,3,3,2,3,89.6,0,23600.0,3,1,1,3,836500.0
0,28,1,2,1,4,76.3,1,107600.0,1,1,1,3,508200.0
1,43,3,2,1,6,90.6,2,42200.0,3,3,3,4,564600.0
0,21,2,1,0,2,86.7,0,34700.0,3,5,3,5,125400.0
0,23,2,1,0,3,151.8,1,4400.0,2,4,3,4,135500.0
0,55,4,2,2,8,41.5,3,217500.0,4,3,1,3,1212500.0
0,25,1,1,0,1,83.4,2,41400.0,4,5,2,5,138800.0
0,44,3,2,0,10,51.2,0,17600.0,3,5,3,2,594000.0
1,30,2,1,2,1,73.1,0,32400.0,4,2,2,2,156100.0
0,22,2,2,0,10,61.4,0,41100.0,3,4,2,5,471100.0
1,54,4,1,1,4,112.4,1,5200.0,3,4,1,4,251200.0
0,25,1,2,1,8,38.4,2,31700.0,1,2,4,4,603100.0
1,50,5,2,1,8,117.3,1,45200.0,5,5,4,2,1209400.0
1,28,1,1,2,2,108.5,0,800.0,4,5,5,4,168900.0
1,52,5,2,1,2,161.9,0,7300.0,3,4,4,2,398800.0
1,22,2,1,1,2,153.1,0,6700.0,4,4,3,1,182500.0
0,31,1,1,2,5,62.1,0,47700.0,1,4,1,2,580500.0
0,47,2,1,1,2,133.3,1,22300.0,1,4,2,1,169700.0
1,52,4,1,1,1,78.6,0,7900.0,3,5,1,5,115200.0
1,55,4,4,3,20,100.7,0,34600.0,4,4,5,1,5106800.0
1,41,3,1,1,3,150.2,1,4100.0,4,5,5,3,196500.0
1,56,5,2,1,2,63.5,0,115100.0,4,2,5,4,523100.0
1,23,1,1,0,1,92.0,2,26600.0,1,1,2,1,56300.0
1,28,1,2,1,10,21.8,0,52500.0,2,2,5,3,469500.0
0,28,1,1,0,3,121.1,2,2100.0,2,2,5,3,99700.0
1,36,3,2,1,6,163.6,0,5100.0,4,3,5,4,520600.0
1,37,2,2,2,4,110.1,0,54200.0,4,2,2,2,691000.0
0,32,3,2,1,4,137.9,1,32600.0,5,3,5,3,554200.0
1,24,1,1,1,3,130.0,2,25800.0,3,3,3,1,210100.0
0,41,3,2,2,4,65.3,0,54400.0,1,3,1,4,762700.0
1,26,2,1,1,5,101.3,1,11900.0,5,2,5,1,549000.0
0,27,2,1,2,3,107.3,3,8900.0,4,1,5,2,632100.0
1,38,2,1,1,4,49.2,0,5900.0,2,3,1,4,160800.0
1,46,3,1,0,3,140.6,1,14400.0,2,4,5,3,169400.0
0,47,4,2,3,10,72.3,0,62400.0,5,4,5,1,1593000.0
1,48,3,2,1,2,82.4,0,179400.0,2,5,3,1,516600.0
1,25,1,1,5,3,80.8,0,17500.0,2,4,4,3,376200.0
1,31,4,1,0,4,91.3,0,4900.0,3,4,2,3,241600.0
0,21,1,1,1,2,192.5,0,15500.0,4,3,2,2,127700.0
0,33,1,2,0,2,68.8,0,35900.0,5,2,1,2,152400.0
0,38,1,2,0,2,35.9,0,58100.0,1,4,3,3,238200.0
1,26,1,1,2,3,95.7,0,8100.0,1,2,2,4,191500.0
1,21,2,2,2,6,59.8,0,9600.0,4,1,1,3,820300.0
1,57,4,2,2,2,75.7,0,5600.0,1,4,1,3,427200.0
1,56,4,2,1,12,111.7,0,81900.0,2,1,1,5,823000.0
1,38,2,2,1,4,51.9,2,16400.0,3,1,2,4,497000.0
1,27,2,2,2,2,77.3,0,112800.0,5,5,4,4,545500.0
0,22,1,2,1,12,100.3,0,81500.0,5,2,1,2,892000.0
1,30,4,1,2,3,62.8,0,5300.0,2,2,5,2,309800.0
0,51,4,1,1,1,88.6,1,41700.0,4,5,4,2,250000.0
1,21,3,1,0,2,100.2,0,12800.0,3,3,4,1,119800.0
1,43,3,2,2,4,85.9,0,54200.0,1,5,5,4,758800.0
1,25,2,2,2,8,95.5,1,99600.0,5,5,2,5,1216300.0
0,63,5,1,2,3,102.5,0,6400.0,5,5,2,2,336600.0
0,38,1,1,0,3,66.4,0,2400.0,4,1,3,2,149100.0
0,43,4,2,1,10,38.6,2,28300.0,3,2,2,2,750400.0
0,35,3,2,1,2,53.8,0,12200.0,1,3,3,2,391100.0
0,35,2,3,1,9,48.1,0,47300.0,5,4,1,2,1111500.0
1,20,2,2,1,10,133.1,0,39000.0,5,4,2,1,687700.0
1,27,1,2,2,6,29.2,0,22800.0,1,4,2,5,562700.0
0,52,5,1,1,3,112.0,0,13000.0,3,3,5,4,312500.0
0,55,4,1,1,2,66.0,0,2300.0,3,4,1,5,233000.0
1,52,4,1,1,4,126.2,0,3600.0,3,3,3,3,291600.0
1,31,2,2,3,8,75.2,0,18500.0,5,4,1,4,1193300.0
1,44,3,1,0,4,91.1,2,11000.0,2,4,4,2,270000.0
1,20,2,2,2,1,108.1,1,35200.0,5,3,5,3,517100.0
1,38,2,2,4,8,133.9,0,13100.0,4,2,4,3,1656900.0
1,26,1,1,2,2,70.0,0,9000.0,4,3,3,3,130900.0
1,42,3,2,5,4,68.4,0,9800.0,5,3,2,3,1362500.0
0,33,3,1,2,5,107.9,0,8900.0,5,5,2,2,576600.0
1,25,1,1,1,3,34.5,3,6300.0,1,1,2,3,278400.0
0,32,2,2,1,4,29.9,3,15300.0,3,1,3,5,295100.0
1,46,5,1,1,5,102.8,0,23800.0,1,2,4,2,416500.0
0,35,2,2,0,4,113.4,0,24000.0,4,2,3,3,211100.0
1,28,2,2,2,2,101.7,2,46300.0,4,2,3,3,466600.0
1,24,2,3,1,9,86.6,1,77200.0,2,1,4,5,771700.0
1,23,1,2,2,6,71.2,0,39200.0,3,2,2,1,433600.0
1,22,3,1,1,1,145.6,0,7700.0,3,2,5,1,161400.0
0,40,4,2,1,6,150.1,0,1100.0,4,3,3,5,788800.0
0,32,2,1,4,1,93.8,2,7100.0,1,3,3,1,347600.0
0,42,3,1,1,4,66.1,0,11800.0,5,1,4,4,213300.0
0,36,3,1,2,3,54.7,1,1300.0,3,3,5,4,582000.0
1,46,3,1,2,4,105.1,0,23000.0,5,2,3,4,294700.0
0,20,2,2,1,6,47.0,2,130800.0,4,3,1,1,528100.0
1,32,2,1,1,6,47.8,0,1000.0,2,5,5,4,384300.0
1,47,3,2,1,2,73.1,0,178000.0,4,3,3,4,612100.0
1,28,1,1,2,3,107.8,0,4200.0,5,1,5,1,179300.0
0,26,1,1,1,5,141.4,0,3300.0,4,2,1,5,261400.0
1,56,3,3,1,6,98.8,0,119600.0,3,2,1,2,795500.0
1,37,3,1,2,3,107.4,0,700.0,5,1,5,4,286700.0
1,45,4,2,1,4,124.4,0,9800.0,5,3,2,1,541200.0
1,22,2,1,2,5,121.1,0,0.0,2,2,5,2,376500.0
1,40,3,1,3,1,70.7,0,12100.0,3,2,4,2,205200.0
0,26,2,2,3,2,120.5,0,23800.0,1,5,2,3,544400.0
1,20,1,2,2,6,126.1,0,106400.0,2,1,1,2,606300.0
0,30,3,1,1,3,100.9,0,19100.0,3,3,2,4,219200.0
0,28,1,1,5,4,94.8,0,2000.0,1,3,1,5,603000.0
0,36,4,1,1,4,111.0,0,6600.0,5,2,1,4,271700.0
0,23,2,2,1,8,107.3,0,6100.0,2,4,1,3,712100.0
0,25,1,2,0,10,24.8,0,26800.0,5,5,4,2,309900.0
0,20,1,2,5,6,105.0,0,21000.0,5,5,4,3,1589300.0
1,26,1,2,2,8,131.3,1,112800.0,5,5,3,4,881700.0
1,55,3,3,2,1,124.6,0,43400.0,3,2,4,4,773100.0
1,23,1,2,0,8,103.2,0,62400.0,1,1,1,4,461400.0
1,36,2,2,2,8,95.2,1,8300.0,3,1,5,5,1132000.0
0,22,1,2,2,2,76.1,0,158600.0,5,5,2,4,2398900.0
1,20,3,2,2,10,86.0,0,23400.0,2,4,5,4,927700.0
1,53,4,1,1,2,115.5,0,4100.0,5,4,1,2,208800.0
0,22,2,2,1,4,103.5,1,185600.0,1,3,5,5,564700.0
1,60,6,3,0,9,121.6,1,42600.0,3,4,2,2,813200.0
0,21,1,1,1,4,71.8,1,12000.0,1,5,3,3,294600.0
1,44,3,1,1,4,127.9,2,7200.0,3,3,3,1,359000.0
1,37,3,3,1,6,68.4,1,29700.0,1,5,4,2,861800.0
0,50,6,1,0,1,97.1,1,63500.0,1,1,5,5,207600.0
0,33,2,2,1,10,70.3,0,8700.0,3,5,4,2,499600.0
1,33,3,1,0,4,86.6,0,8000.0,3,3,4,1,210600.0
1,24,3,1,3,5,161.2,2,9300.0,3,5,5,2,791500.0
0,26,2,1,1,3,107.8,2,1900.0,4,2,5,1,215200.0
1,57,6,1,1,3,97.9,0,7500.0,1,3,2,5,372900.0
0,25,1,1,1,2,139.4,0,6200.0,4,4,5,2,185000.0
1,30,4,2,1,6,20.0,2,14700.0,4,1,5,5,628300.0
1,46,4,2,3,2,84.4,0,20200.0,5,4,4,5,765600.0
0,32,1,4,0,8,72.5,0,29200.0,4,5,3,3,400000.0
0,55,6,1,1,4,60.0,0,14000.0,4,4,1,3,365700.0
0,47,3,2,4,4,36.5,0,27500.0,3,3,3,2,939100.0
0,36,2,2,1,10,82.3,0,44500.0,3,2,5,2,790600.0
0,55,4,2,0,8,114.3,1,10600.0,2,4,1,5,416200.0
1,28,1,2,0,4,84.9,0,79900.0,1,5,5,3,314600.0
0,28,1,1,0,4,118.0,2,11800.0,4,4,2,2,184900.0
1,30,3,1,5,1,92.5,2,5600.0,4,4,5,2,455500.0
1,20,1,1,1,4,130.8,1,74000.0,1,3,1,2,374200.0
1,40,3,1,3,2,72.4,3,15000.0,3,5,2,3,496000.0
1,57,3,2,5,14,24.5,0,64600.0,3,5,1,2,4234300.0
0,36,2,1,1,3,34.7,0,1600.0,1,2,2,5,219300.0
1,32,3,3,0,6,72.6,1,49900.0,1,3,4,2,344300.0
1,61,6,3,0,18,59.2,0,105200.0,3,3,1,4,1105900.0
1,33,4,4,1,4,69.3,0,31600.0,1,1,4,1,2883400.0
0,32,2,3,1,6,129.9,0,5400.0,3,2,4,5,873600.0
1,36,2,1,1,4,37.5,1,2600.0,1,2,5,2,376200.0
1,57,6,2,1,14,142.8,1,10900.0,3,5,3,4,1789700.0
0,35,3,1,3,5,61.8,1,6600.0,2,5,2,3,1171000.0
0,42,3,2,1,4,46.5,1,10700.0,3,2,1,5,524100.0
0,45,4,3,2,12,85.2,1,24700.0,3,3,4,5,1628100.0
1,31,4,2,3,10,142.5,0,20500.0,4,1,5,2,2561300.0
1,36,3,1,0,2,65.1,0,19600.0,3,5,1,3,102600.0
1,56,4,2,1,4,69.0,1,338600.0,1,1,5,2,838600.0
0,33,3,1,0,1,71.3,0,4900.0,5,2,1,4,78100.0
0,47,2,1,0,1,130.3,3,13300.0,1,3,5,1,97400.0
1,53,4,2,1,6,74.4,1,8200.0,4,1,5,3,870700.0
0,36,2,1,1,4,105.6,1,18600.0,1,4,3,1,271700.0
0,43,3,4,1,8,94.2,2,61100.0,2,2,4,4,1050000.0
1,44,2,1,5,1,86.2,0,95600.0,5,3,2,5,319500.0
0,56,3,2,0,2,72.5,0,11600.0,5,2,2,4,205300.0
1,32,3,2,1,10,158.9,0,25100.0,4,2,1,1,744400.0
0,24,2,2,0,2,187.7,0,11100.0,5,1,1,3,869000.0
0,32,4,2,1,4,59.1,0,142200.0,3,1,3,2,690000.0
0,44,3,3,1,6,52.5,0,18900.0,4,4,1,1,864900.0
1,32,2,1,3,1,91.4,1,17900.0,2,5,2,3,296600.0
1,46,5,3,1,12,20.0,0,135100.0,5,4,4,1,1887100.0
1,30,2,1,0,2,91.7,0,500.0,5,3,3,5,108500.0
1,48,4,1,1,2,160.3,0,5200.0,4,3,1,5,123800.0
0,28,2,1,0,2,69.0,0,600.0,5,2,3,2,127300.0
1,44,2,2,1,8,127.8,0,37100.0,5,1,3,5,409000.0
1,38,3,2,1,16,141.4,0,52400.0,2,2,3,4,1294300.0
1,25,2,2,0,4,59.8,1,15700.0,2,5,1,2,275200.0
0,24,1,2,1,6,96.2,0,279600.0,4,2,5,1,522700.0
1,42,2,1,1,3,102.4,0,13800.0,5,3,1,4,172300.0
0,37,1,3,1,1,115.5,0,91800.0,1,3,1,3,343800.0
0,23,1,1,0,3,118.1,0,5700.0,4,4,1,1,146700.0
1,62,5,3,5,9,129.3,1,22500.0,2,2,1,5,4560300.0
1,45,3,1,1,7,62.6,2,6800.0,1,1,1,1,437300.0
0,57,4,2,2,6,96.1,1,49200.0,5,5,3,5,1274300.0
0,38,4,1,1,2,141.9,0,3200.0,4,5,3,4,234700.0
1,35,2,1,1,1,145.7,0,13600.0,4,1,1,4,92100.0
1,54,3,1,1,5,97.9,0,24900.0,2,5,4,4,289400.0
1,31,2,1,1,2,71.4,0,9500.0,3,1,4,2,124500.0
1,41,3,1,0,2,126.2,0,1800.0,3,1,5,5,154700.0
1,28,1,1,1,3,108.8,1,27300.0,3,4,4,1,263100.0
0,31,2,2,3,4,108.0,0,4700.0,4,2,2,1,2579300.0
1,21,1,2,2,2,117.2,0,46100.0,2,3,2,1,262500.0
1,22,2,2,0,10,56.7,0,93000.0,2,3,4,2,371000.0
0,22,3,3,1,6,119.6,1,51200.0,3,2,1,2,927100.0
1,23,1,2,3,4,95.4,0,220200.0,1,5,4,5,901600.0
0,66,5,2,2,8,130.0,0,6300.0,3,1,2,2,911100.0
1,28,1,2,0,2,90.7,0,103300.0,4,3,4,4,245800.0
1,41,4,1,3,1,110.4,0,11400.0,1,4,3,1,189100.0
1,43,3,2,1,6,106.0,0,44200.0,2,5,5,4,396400.0
1,38,4,1,1,1,70.9,0,18500.0,5,4,3,2,750000.0
1,21,1,2,1,4,58.4,0,23600.0,1,3,3,1,358500.0
1,40,3,2,3,10,118.2,0,23500.0,2,2,5,3,2053100.0
1,37,2,1,3,3,60.0,0,700.0,1,2,1,4,316700.0
0,48,5,2,3,4,78.2,1,2700.0,3,4,5,3,868000.0
1,46,4,1,0,1,77.2,0,13400.0,1,5,1,5,123500.0
0,67,4,1,3,4,102.8,0,9200.0,1,3,2,4,3656900.0
1,33,2,1,0,5,113.7,0,3900.0,1,1,4,1,151400.0
1,33,2,2,1,6,35.5,1,14700.0,4,2,2,1,2304900.0
1,41,3,2,1,12,64.6,0,14400.0,4,4,2,3,783300.0
0,27,2,2,1,10,63.0,0,5100.0,3,3,2,1,1025700.0
0,51,5,1,1,4,82.0,1,8500.0,5,5,4,4,578100.0
1,28,2,2,1,8,20.3,0,10900.0,4,1,1,2,663900.0
0,23,3,2,3,4,129.7,0,1200.0,5,1,5,2,702600.0
0,40,3,1,1,3,92.1,0,25800.0,4,2,1,1,293100.0
0,33,3,2,1,12,85.3,0,22000.0,2,1,1,5,964700.0
1,32,3,1,3,3,116.4,3,30100.0,2,3,3,4,787000.0
1,35,2,1,0,1,108.1,0,19300.0,1,2,4,5,89200.0
0,56,5,2,1,10,107.7,0,12400.0,5,2,1,3,954600.0
0,37,1,2,2,6,89.5,3,14400.0,1,2,1,1,883800.0
0,51,5,1,1,1,93.7,1,18200.0,1,3,2,3,205800.0
1,25,1,1,2,2,119.6,0,40100.0,4,4,3,5,211800.0
1,45,3,1,0,2,108.6,1,9600.0,4,1,5,4,200200.0
0,54,5,1,3,1,150.5,1,9000.0,1,1,3,5,658500.0
0,26,1,1,0,4,94.9,1,11300.0,4,4,2,2,190400.0
0,32,2,1,1,3,112.8,0,1000.0,2,2,2,5,232400.0
1,23,1,2,0,10,85.7,0,105700.0,2,5,2,5,405200.0
1,48,3,1,1,2,101.3,0,16500.0,5,3,4,5,151900.0
0,33,2,2,2,4,103.2,0,15100.0,2,2,2,5,717700.0
0,42,4,2,3,2,74.5,0,131500.0,1,2,1,4,860900.0
0,21,3,1,2,5,67.4,0,75900.0,3,2,4,1,466400.0
1,24,1,1,1,4,112.4,0,2700.0,4,1,2,4,212800.0
0,23,2,2,3,6,105.9,0,136000.0,1,1,4,3,1412000.0
1,27,1,1,1,5,141.4,0,13000.0,4,5,1,2,189500.0
1,36,3,1,1,2,90.2,0,9300.0,5,3,2,1,237900.0
0,55,4,1,1,4,55.2,2,57000.0,1,2,2,2,595600.0
0,41,3,2,1,2,90.4,1,40400.0,1,1,1,2,516000.0
0,32,2,2,2,1,116.9,2,57300.0,1,4,2,1,678700.0
1,58,3,4,0,12,20.0,0,105800.0,5,1,1,1,899600.0
1,48,4,3,1,9,89.8,1,64400.0,1,2,2,3,838800.0
1,54,5,1,2,6,113.3,2,11400.0,4,2,2,4,1004100.0
1,32,2,1,3,2,98.2,1,4300.0,3,1,3,1,324200.0
0,21,1,1,3,4,77.5,1,9000.0,1,4,4,3,656200.0
1,27,2,1,1,2,47.9,0,3600.0,5,4,5,5,192500.0
1,45,4,1,1,1,89.6,0,10400.0,5,2,3,1,112700.0
0,26,1,1,1,5,47.1,2,19100.0,1,1,3,4,402900.0
1,20,1,1,1,4,113.6,1,600.0,5,3,4,5,215400.0
1,30,3,1,3,1,92.1,1,21700.0,2,3,3,5,316000.0
1,31,2,1,3,2,142.3,0,300.0,5,2,1,5,259100.0
1,32,2,3,3,15,21.6,0,97700.0,3,4,3,5,1855300.0
1,20,1,2,0,2,78.1,0,3700.0,2,3,5,2,178100.0
1,34,3,4,3,12,115.7,1,31900.0,4,1,1,4,1557500.0
0,32,3,1,3,5,130.0,2,21500.0,2,5,4,3,890200.0
0,60,7,1,1,2,117.1,0,8100.0,3,5,4,1,225600.0
1,47,4,1,1,2,56.6,1,1000.0,2,4,4,3,237000.0
0,55,6,1,2,3,73.2,0,17700.0,1,5,1,2,406000.0
0,48,3,1,1,2,20.0,0,10700.0,5,1,4,5,204000.0
1,32,3,3,5,9,91.6,0,31900.0,1,2,4,1,2838800.0
1,28,1,4,1,8,130.7,1,1700.0,1,2,5,4,1027300.0
1,48,4,1,2,4,90.2,2,1900.0,1,1,2,1,620200.0
1,30,2,1,2,3,110.2,0,5200.0,2,2,2,1,193300.0
0,32,2,1,1,4,109.3,0,9200.0,4,1,2,3,179900.0
0,35,3,1,3,5,78.9,0,9700.0,5,1,4,5,466300.0
0,37,3,1,1,3,20.0,0,13100.0,2,5,1,4,240900.0
1,33,1,1,1,1,136.9,3,6800.0,1,5,4,1,131500.0
1,34,2,1,0,1,105.1,2,37900.0,3,4,2,2,113700.0
0,28,1,1,1,2,46.2,0,10300.0,3,5,5,2,106100.0
1,45,3,1,2,3,103.0,0,8300.0,1,2,4,5,350000.0
1,26,2,1,3,5,97.0,0,700.0,4,5,4,1,791100.0
1,26,1,1,1,2,135.9,0,13700.0,5,1,4,5,111600.0
1,33,4,4,1,4,106.5,1,29300.0,2,5,1,1,753100.0
0,43,3,1,0,7,106.6,0,13100.0,4,2,5,4,225100.0
1,33,3,2,2,10,97.0,2,9800.0,3,4,5,2,1135300.0
1,24,2,2,4,4,63.1,0,25000.0,1,3,5,3,844000.0
1,34,2,3,1,6,113.5,3,1800.0,2,1,5,5,679000.0
1,37,2,2,1,4,89.1,0,41900.0,4,2,2,4,473700.0
1,58,5,2,1,4,56.7,1,136200.0,4,2,4,2,891000.0
1,51,5,2,0,2,66.9,1,95200.0,4,3,5,4,381600.0
0,36,2,1,2,3,50.2,0,16100.0,2,4,3,3,272500.0
1,20,1,2,1,4,127.1,0,127800.0,5,1,3,1,557500.0
1,40,2,4,2,20,159.3,2,36100.0,2,4,2,1,2716200.0
1,23,1,2,3,12,130.4,0,12700.0,1,3,3,4,1955900.0
0,36,2,3,2,6,103.2,0,83800.0,2,1,3,4,634100.0
0,31,1,2,2,10,87.7,2,23400.0,4,5,3,5,1185000.0
0,51,5,2,3,2,79.8,0,17500.0,5,4,2,4,590600.0
1,20,2,2,5,6,55.5,0,10600.0,5,5,4,1,1401400.0
1,31,4,2,1,10,158.1,1,40000.0,1,1,2,4,932500.0
0,46,4,2,0,4,53.8,0,5900.0,1,3,1,2,311400.0
1,38,4,3,1,6,60.3,0,92400.0,3,5,1,2,1286200.0
1,25,1,2,2,1,83.2,0,38200.0,3,5,3,1,475600.0
1,61,5,2,0,6,86.0,1,35500.0,3,2,3,4,542400.0
1,38,4,2,0,10,111.1,0,100.0,2,1,4,4,483600.0
1,36,2,1,0,2,66.4,1,35400.0,5,3,3,4,146400.0
1,20,1,1,2,4,20.4,0,10700.0,1,2,1,2,322900.0
0,38,3,3,1,3,81.9,1,34800.0,3,4,3,1,536200.0
1,31,4,2,1,8,84.3,0,86000.0,1,3,4,5,1095600.0
1,23,2,1,0,3,81.4,3,49400.0,3,2,1,2,183700.0
1,28,1,1,2,5,80.9,0,3400.0,2,4,3,1,458300.0
1,43,4,2,1,10,77.7,0,51400.0,2,3,4,1,1198900.0
1,22,3,2,1,1,43.6,0,37000.0,4,2,4,5,344100.0
0,20,1,2,2,2,141.2,0,12000.0,1,3,1,3,328100.0
1,36,3,2,1,6,139.2,0,21300.0,4,5,1,5,622200.0
0,45,3,1,1,3,138.8,1,12100.0,2,2,1,5,277700.0
0,23,1,1,1,6,48.5,2,1300.0,2,5,4,1,249400.0
1,35,2,1,1,1,104.1,0,6800.0,1,2,1,3,92100.0
1,25,1,2,2,8,75.2,0,13800.0,4,5,1,3,781800.0
0,23,1,1,1,5,73.3,2,5600.0,4,1,4,4,299100.0
0,25,1,2,0,2,57.5,0,32800.0,4,5,4,5,160100.0
1,47,2,2,2,10,179.8,0,35200.0,1,1,1,5,1405700.0
0,22,1,2,2,8,81.3,0,47800.0,1,3,1,3,1064500.0
1,23,2,3,0,6,57.7,0,54300.0,1,4,1,3,478500.0
1,30,2,1,0,7,94.8,0,5500.0,5,4,4,3,286100.0
1,53,4,2,2,4,116.7,1,2100.0,2,4,5,1,634300.0
0,28,3,1,2,2,85.1,0,5300.0,5,1,2,1,264700.0
0,37,2,1,1,2,98.5,1,6700.0,5,4,3,1,221200.0
1,23,1,1,2,2,125.1,0,4200.0,2,4,2,5,234000.0
1,36,2,1,0,5,56.6,0,42900.0,3,5,4,3,247900.0
0,32,3,2,1,6,96.2,0,87400.0,3,4,5,1,508200.0
1,38,4,2,0,1,67.6,2,52600.0,3,1,4,4,239400.0
0,33,4,1,1,1,62.9,0,9500.0,1,5,1,3,136800.0
1,21,2,1,0,1,151.3,0,3100.0,1,1,3,3,89200.0
0,24,1,2,1,10,86.9,0,6600.0,4,2,2,3,475200.0
1,31,1,2,1,10,52.8,0,21500.0,4,4,4,1,730300.0
0,25,1,1,1,1,86.1,0,2000.0,5,1,5,2,71600.0
0,40,2,2,0,10,47.7,0,21800.0,4,1,1,4,538200.0
0,65,6,2,1,6,82.4,0,13900.0,1,5,5,4,889500.0
0,63,6,2,2,10,66.3,2,122300.0,5,2,3,2,1352500.0
